2020
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
['NYCHA Engages with Fulton Houses Residents on NYCHA 2.0 Proposals'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190510.page'],"['program', 'housing', 'houses', 'development', 'work', 'percent', 'capital', 'public', 'replacement', 'use', 'provide', 'service', 'gas', 'funding', 'commitment', 'change', 'center', 'plan', 'construction', 'buildings', 'release', 'infrastructure', 'future', 'expected', 'developments', 'residents', 'vital', 'prevent', 'outreach', 'upgrades']",[' built in 1965'],[],"{'1900', '2018', '2023', '1965', '2019'}","['chelsea', 'chelsea addition', 'fulton']",0.5597153465346529
"['Mayor de Blasio Kicks Off Lead-Based Paint Testing at 135,000 NYCHA Apartments']",['https://www1.nyc.gov/office-of-the-mayor/news/198-19/mayor-de-blasio-kicks-off-lead-based-paint-testing-135-000-nycha-apartments'],"['program', 'housing', 'houses', 'development', 'work', 'efficiency', 'percent', 'public', 'quality', 'use', 'apartment', 'goal', 'working', 'commitment', 'announced', 'health', 'plan', 'initiative', 'environmental', 'clean', 'efficient', 'step', 'resource', 'buildings', 'issue', 'process', 'protection', 'administration', 'expected', 'impact', 'hud', 'living', 'developments', 'residents', 'completed', 'proposal', 'prevent', 'report', 'respond', 'vulnerable', 'innovative', 'current']",[],[],"{'2019', '2020', '2018', '1978'}","['harlem river', 'johnson', 'red hook west']",0.5943688118811876
['NYCHA Releases RFQs for Community Partners to Join PACT Program'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190412.page'],"['resident', 'program', 'system', 'housing', 'development', 'public', 'quality', 'use', 'goal', 'provide', 'service', 'funding', 'commitment', 'change', 'announced', 'plan', 'initiative', 'control', 'management', 'buildings', 'conversion', 'release', 'largescale', 'partnership', 'process', 'convert', 'future', 'deliver', 'hud', 'developments', 'residents', 'available', 'vital', 'publicprivate', 'respond', 'achieve', 'preserve', 'preserving', 'upgrades', 'current']",[],[],"{'2000', '2019', '2023', '1900'}",[],0.6438737623762373
"['Mayor de Blasio & Teamsters Local 237 Secure Fair Wages, New Schedules for Approximately 1,000 NYCHA Maintenance Workers']",['https://www1.nyc.gov/office-of-the-mayor/news/187-19/mayor-de-blasio-teamsters-local-237-secure-fair-wages-new-schedules-approximately-1-000'],"['building', 'housing', 'work', 'cost', 'repair', 'percent', 'public', 'quality', 'working', 'provide', 'better', 'improve', 'commitment', 'change', 'announced', 'plan', 'step', 'team', 'management', 'district', 'agreement', 'buildings', 'commissioner', 'developments', 'residents', 'recent', 'preserve', 'current']",[],[],"{'2022', '2018', '2017', '2021', '2019'}",[],0.44245049504950473
['NYCHA Mobilizes Staff for Weekend Maintenance Work Order Blitzes at Seven Developments'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190406.page'],"['program', 'housing', 'work', 'repair', 'public', 'quality', 'use', 'provide', 'service', 'better', 'change', 'announced', 'health', 'plan', 'annual', 'initiative', 'emergency', 'step', 'management', 'release', 'administration', 'living', 'developments', 'residents', 'completed', 'available', 'innovative', 'preserving']",[],[],"{'2000', '2019', '2023', '1900'}",[],0.46472772277227703
['NYCHA Releases 2018 End-Of-Year Update on Recovery & Resiliency Progress'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190329.page'],"['program', 'project', 'housing', 'houses', 'work', 'capital', 'public', 'quality', 'use', 'provide', 'service', 'fema', 'investment', 'phase', 'team', 'island', 'resiliency', 'construction', 'complete', 'release', 'recovery', 'infrastructure', 'future', 'expected', 'resilient', 'developments', 'residents', 'grant', 'completed', 'progress', 'superstorm', 'report', 'outreach', 'safer']",[],[],"{'2012', '2022', '1900', '2018', '2023', '2019'}","['grant', 'lincoln', 'new lane area']",0.4817450495049501
"['NYCHA Cares Completes 27,000 Repair Requests for Public Housing Residents']",['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190325.page'],"['program', 'housing', 'houses', 'work', 'repair', 'public', 'quality', 'use', 'provide', 'service', 'improve', 'announced', 'health', 'investment', 'plan', 'annual', 'initiative', 'emergency', 'release', 'administration', 'living', 'developments', 'residents', 'completed', 'progress', 'solution', 'innovative', 'preserving']",[],[],"{'1900', '2018', '2023', '2019', '2020', '1920'}","['baruch', 'castle hill', 'kingsborough', 'manhattanville', 'parkside', 'pink', 'pomonok', 'queensbridge south', 'wagner']",0.5894183168316828
['Weekend Maintenance Work Order Blitz to Provide Repairs for Public Housing Residents'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190323.page'],"['resident', 'program', 'housing', 'work', 'repair', 'public', 'quality', 'use', 'provide', 'service', 'better', 'improve', 'announced', 'health', 'plan', 'annual', 'initiative', 'emergency', 'management', 'release', 'administration', 'developments', 'residents', 'completed', 'available']",[],[],"{'1900', '2019', '2023'}",[],0.46008663366336616
['NYCHA Accelerates Lead Testing at Bronx River Houses'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190315.page'],"['resident', 'program', 'housing', 'water', 'houses', 'development', 'work', 'repair', 'public', 'quality', 'use', 'service', 'commitment', 'announced', 'health', 'plan', 'annual', 'initiative', 'environmental', 'site', 'step', 'management', 'buildings', 'release', 'issue', 'administration', 'association', 'expected', 'hud', 'living', 'developments', 'residents', 'completed', 'recent', 'proposal', 'available', 'vital', 'prevent', 'respond']",[],[],"{'1900', '2018', '2023', '2019', '2020', '1978'}","['bronx river', 'harlem river']",0.6076732673267321
['Statement from NYCHA Interim Chair & CEO Kathryn Garcia on the State Budget Proposals'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190313.page'],"['program', 'housing', 'repair', 'public', 'use', 'working', 'service', 'plan', 'release', 'developments', 'preserve']",[],[],"{'1900', '2019', '2023'}",[],0.16800742574257427
['Statement from NYCHA Interim Chair & CEO Kathryn Garcia on President Trump’s Proposed FY2020 Budget'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190311.page'],"['program', 'housing', 'public', 'use', 'service', 'funding', 'release', 'developments']",[],[],"{'1900', '2019', '2023', '2020'}",[],0.1327351485148515
['NYCHA Continues Weekend Maintenance Work Order Blitzes At Six Developments'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190309.page'],"['program', 'housing', 'work', 'repair', 'public', 'quality', 'use', 'provide', 'service', 'better', 'improve', 'change', 'announced', 'health', 'plan', 'annual', 'initiative', 'emergency', 'step', 'management', 'release', 'administration', 'living', 'developments', 'residents', 'completed', 'available', 'preserve', 'innovative']",[],[],"{'1900', '2019', '2023'}",[],0.4616336633663364
['NYCHA Announces Awards for New Boilders for 11 Developments Across the City'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190307.page'],"['program', 'boiler', 'heating', 'upgrade', 'system', 'housing', 'water', 'heat', 'development', 'repair', 'reduce', 'hot', 'air', 'capital', 'public', 'quality', 'use', 'service', 'improve', 'commitment', 'replace', 'announced', 'investment', 'boilers', 'department', 'construction', 'installed', 'agreement', 'release', 'install', 'infrastructure', 'administration', 'future', 'developments', 'residents', 'completed', 'urban', 'current']",[],[],"{'1900', '2019', '2023', '2022'}",[],0.8508663366336633
"['NYCHA Activates Situation Room, Increases Staffing in Advance of Anticipated Cold Snap']",['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190305.page'],"['resident', 'program', 'heating', 'system', 'housing', 'water', 'heat', 'development', 'work', 'repair', 'hot', 'capital', 'public', 'use', 'service', 'better', 'commitment', 'center', 'boilers', 'emergency', 'island', 'management', 'release', 'installation', 'infrastructure', 'cold', 'expected', 'developments', 'residents', 'improved', 'mobile', 'report', 'respond']",[],[],"{'1900', '2019', '2023', '2018'}",[],0.5621905940594057
"['New Lead-Based Paint Testing of Over 135,000 Apartments to Begin This Spring']",['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190227.page'],"['resident', 'program', 'housing', 'houses', 'development', 'work', 'percent', 'public', 'quality', 'use', 'provide', 'service', 'announced', 'power', 'health', 'initiative', 'environmental', 'source', 'step', 'construction', 'agreement', 'release', 'expected', 'hud', 'developments', 'residents', 'proposal', 'prevent', 'urban', 'build', 'report', 'respond', 'achieve', 'outreach', 'current']",[],[],"{'1900', '2018', '2004', '2023', '2019', '2020', '1978'}","['grant', 'harlem river']",0.3883044554455444
"['NYCHA Closes Over 7,000 Maintenance Work Orders Through Saturday Blitzes, Continues Initiative This Weekend']",['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190222.page'],"['program', 'housing', 'work', 'public', 'quality', 'use', 'provide', 'service', 'better', 'improve', 'announced', 'health', 'plan', 'annual', 'initiative', 'emergency', 'management', 'release', 'administration', 'future', 'living', 'developments', 'residents', 'completed', 'available']",[],[],"{'1900', '2019', '2023'}",[],0.40470297029702956
['New NYCHA Interim Chair Joins Saturday Blitz Effort to Provide Work Order Repairs for Public Housing Residents'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-2019-02-15.page'],"['program', 'housing', 'houses', 'work', 'public', 'quality', 'use', 'working', 'provide', 'service', 'better', 'health', 'plan', 'annual', 'initiative', 'emergency', 'site', 'management', 'release', 'gardens', 'administration', 'developments', 'residents', 'grant', 'completed', 'serve', 'available', 'progress', 'preserve']",[],[],"{'1900', '2019', '2023'}","['grant', 'highbridge gardens', 'lincoln', 'queensbridge south', 'red hook west']",0.4656559405940592
['NYCHA to Provide Work Order Repairs for Public Housing Residents in Saturday Blitz'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-2019-02-09.page'],"['program', 'housing', 'houses', 'work', 'public', 'quality', 'use', 'provide', 'service', 'health', 'plan', 'annual', 'initiative', 'emergency', 'site', 'step', 'management', 'release', 'administration', 'developments', 'residents', 'completed', 'available']",[],[],"{'1900', '2019', '2023'}","['chelsea', 'elliott', 'ravenswood', 'red hook east', 'throggs neck']",0.43100247524752455
['Mayor de Blasio Announces Major Repairs for Eastchester Community Center'],['https://www1.nyc.gov/office-of-the-mayor/news/070-19/mayor-de-blasio-major-repairs-eastchester-community-center#/0'],"['heating', 'upgrade', 'system', 'housing', 'houses', 'development', 'repair', 'percent', 'capital', 'public', 'provide', 'improve', 'funding', 'commitment', 'center', 'announced', 'investment', 'annual', 'light', 'brickwork', 'winter', 'construction', 'district', 'buildings', 'gardens', 'infrastructure', 'administration', 'helping', 'developments', 'residents', 'serve', 'vital', 'invest', 'fix', 'preserve', 'upgrades']",[],[],"{'2022', '2014', '2018', '2027', '2021', '2000', '2019'}",['eastchester gardens'],0.35581683168316824
"['Heat Team Readies for Expected Cold Spell with Expanded Heating Staff, Activated Situation Room']",['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-2019-01-30.page'],"['resident', 'program', 'heating', 'system', 'housing', 'water', 'heat', 'work', 'repair', 'hot', 'public', 'use', 'working', 'service', 'better', 'commitment', 'center', 'emergency', 'team', 'island', 'management', 'release', 'infrastructure', 'cold', 'expected', 'developments', 'residents', 'improved', 'respond']",[],[],"{'1900', '2019', '2023'}",[],0.6042698019801978
['NYCHA Offers Free Tax Prep For Residents And Low-Income New Yorkers'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-2019-01-29.page'],"['resident', 'program', 'system', 'housing', 'development', 'work', 'cost', 'sustainability', 'public', 'use', 'working', 'provide', 'service', 'reduction', 'center', 'announced', 'initiative', 'site', 'department', 'dollar', 'complete', 'release', 'partnership', 'street', 'commissioner', 'process', 'future', 'impact', 'living', 'developments', 'residents', 'serve', 'available', 'vital', 'innovative', 'operate']",[],[],"{'1900', '2014', '2015', '2013', '2023', '2019'}","['monroe', 'morris i', 'sack wern']",0.6308787128712863
['NYCHA to Deliver Work Order Repairs for Public Housing Residents in Third Saturday Blitz of 2019'],['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190126.page'],"['program', 'housing', 'houses', 'work', 'repair', 'public', 'quality', 'use', 'service', 'better', 'health', 'plan', 'annual', 'initiative', 'emergency', 'site', 'step', 'management', 'complete', 'release', 'gardens', 'administration', 'deliver', 'developments', 'residents', 'completed', 'available', 'respond', 'innovative']",[],[],"{'1900', '2019', '2023'}","['hammel', 'jefferson', 'marble hill', 'surfside gardens', 'washington', 'webster']",0.4733910891089107
"['DeBlasio Administration Places NYCHA Residents Into 15,000 Jobs']",['https://www1.nyc.gov/office-of-the-mayor/news/047-19/de-blasio-administration-places-nycha-residents-15-000-jobs'],"['building', 'resident', 'program', 'housing', 'development', 'work', 'sustainability', 'public', 'quality', 'provide', 'service', 'better', 'improve', 'commitment', 'announced', 'health', 'initiative', 'department', 'control', 'construction', 'contribute', 'network', 'commissioner', 'future', 'helping', 'living', 'developments', 'residents', 'serve', 'build', 'preventing', 'achieve']",[],[],"{'2014', '2019'}","['brown', 'brownsville']",0.8406559405940587
"['In Preparation For MLK Holiday Weekend, NYCHA Activates Heating Response Teams And Improved Emergency Response Command Center']",['https://www1.nyc.gov/site/nycha/about/press/pr-2019/pr-20190120.page'],"['resident', 'program', 'heating', 'system', 'housing', 'water', 'heat', 'work', 'repair', 'hot', 'public', 'use', 'working', 'service', 'better', 'improve', 'center', 'announced', 'emergency', 'site', 'team', 'island', 'management', 'release', 'reducing', 'cold', 'administration', 'developments', 'residents', 'improved', 'report', 'respond']",[],[],"{'1900', '2019', '2023'}",[],0.5915841584158413
